feature,importance
Area Locality_Besant Nagar,4.161760913900916e-05
"Area Locality_Atur Park, Chembur",4.152914205105731e-05
"Area Locality_Gowrivakkam, Sembakkam",4.075511158026576e-05
Area Locality_Mahim West,4.0153121803522794e-05
Area Locality_Greater Kailash,3.977768164828501e-05
Area Locality_Paschim Vihar,3.975924794793322e-05
Area Locality_Sholinganallur,3.96675301812253e-05
"Area Locality_Chromepet, GST Road",3.9594643318323424e-05
"Area Locality_diamond garden, Chembur East",3.846940626943099e-05
"Area Locality_MLA Colony, Banjara Hills",3.845719241530095e-05
Area Locality_CA 150 sector 1 saltlake,3.840390089400852e-05
"Area Locality_Alta Monte, Pathanwadi",3.830586333451729e-05
Area Locality_Janakpuri,3.80258817749695e-05
"Area Locality_Samarth Garden, Bhandup West",3.7403271432552535e-05
Area Locality_Chhattarpur,3.7354466977095835e-05
Area Locality_East Of Kailash,3.6859612661229326e-05
"Area Locality_Sai Palace Apartment, Vile Parle West",3.6642242022316385e-05
Area Locality_Nalasopara West,3.649746674270765e-05
"Area Locality_Flora Heights, Andheri West",3.649165913133257e-05
Area Locality_Powai,3.5909478171456455e-05
"Area Locality_Vijaya Bank Colony -Bilekahalli, Bilekahalli",3.5798040592412276e-05
Area Locality_Anna Nagar,3.487876994353351e-05
"Area Locality_Utkarsh CHS, Prabhadevi",3.4006859678666e-05
Area Locality_Vile Parle West,3.358955003828957e-05
"Area Locality_Aminjikarai, PH Road",3.339301576674651e-05
Area Locality_Central Avenue Road,3.3204277961314673e-05
Area Locality_Kodambakkam,3.29611784284661e-05
"Area Locality_Lodha Marquise, Worli",3.2617300187511075e-05
Area Locality_Laxmi Nagar,3.247861202653601e-05
"Area Locality_Unity the Amaryllis, Karol Bagh",3.2153979429858284e-05
Area Locality_Hitech City,3.195257724280725e-05
Area Locality_Abiramapuram,3.1749427032042306e-05
"Area Locality_Kanakia Hollywood, Sai Nagar",3.161988795304793e-05
Area Locality_Nizampet,3.14714790459955e-05
Area Locality_Annanagar west,3.1262651893895364e-05
Area Locality_Mira Road East,3.1151719245017474e-05
Area Locality_Worli,3.1100150198623426e-05
Area Locality_KK Nagar,3.108946598884766e-05
"Area Locality_Rustomjee Central Park, Chakala",3.047690969451171e-05
Area Locality_Old Airport Road,3.0247338907486137e-05
Area Locality_Vadapalani,3.018932212838621e-05
Area Locality_Pitampura,2.9983301899960964e-05
Area Locality_Gulmohar Road,2.985728242034545e-05
Area Locality_Basaveshvara Nagar,2.970000798854287e-05
Area Locality_Delhi estate Apartment,2.952667103889022e-05
"Area Locality_TATA Falcon Crest, Parel",2.9236464754643227e-05
Area Locality_Mandaiveli,2.923164781931315e-05
"Area Locality_holy complex ,Mira Road, Mumbai",2.8272568347228682e-05
Area Locality_Thane-Kalyan-Dombivli,2.8235961275471654e-05
Area Locality_whitefield,2.7791565138377178e-05
"Area Locality_Nahar Amrit Shakti powai, Chandivali",2.746441853678397e-05
"Area Locality_Kailash Colony, Greater Kailash",2.71171802988246e-05
"Area Locality_Sapphire Heights, Lokhandwala Twp",2.6944153319437212e-05
Area Locality_Vasant Kunj Sector B,2.6781710425998706e-05
"Area Locality_Sakher Bazar, Purba Barisha",2.6573450478312467e-05
Area Locality_Raj Bhawan Road,2.6470461344661098e-05
"Area Locality_Kailash hills, East Of Kailash",2.6387431371562453e-05
"Area Locality_Dheeraj Insignia Apartment, Bandra Kurla Complex",2.637145127997674e-05
Area Locality_Mount Mary,2.6323295448062793e-05
Area Locality_Hyderguda,2.6218219467177754e-05
"Area Locality_Manavsthal, Andheri East",2.582425385102869e-05
"Area Locality_Ishwardas Bhuvan CHS, Kandivali East",2.5508344179591776e-05
"Area Locality_Kalasipalyam, Kalasipalyam",2.549321324564187e-05
Area Locality_Salt Lake City Sector 2,2.5033210625709706e-05
Area Locality_sunanda circal,2.5001942791467278e-05
"Area Locality_Prathamesh Heritage, Beverly Park",2.487008764689296e-05
Area Locality_Yelahanka,2.4538465528815117e-05
Area Locality_South,2.45246191042419e-05
"Area Locality_Sugee Sadan, Dadar West",2.4480278079919344e-05
Area Locality_Virugambakkam,2.4389267726515433e-05
"Area Locality_Raheja Heights, Malad East",2.4302319775278884e-05
"Area Locality_Kabra Centroid, Kalina",2.428303919542887e-05
Area Locality_Mausam Vihar,2.4009881449057648e-05
"Area Locality_Avarsekar Heights, Worli",2.3981187100281465e-05
Area Locality_GREEN PARK,2.384103572385029e-05
Area Locality_in Mira Road,2.3812738750005158e-05
Area Locality_Kammanahalli,2.3576930619172916e-05
Area Locality_Mulund East,2.337472269261349e-05
"Area Locality_Mahendru Enclave, Model Town",2.267977537878148e-05
